FragmentID,SMILES,Unnamed: 2,MW,logP,HBD,HBA,TPSA,RotBonds,Solubility_mg_per_mL
Z2760975982,CNC(=O)CC1(O)CCCN(C1)C=2N=CN=C3C2N=CN3CC4(CO)COC4,,390.4440000000002,-0.6973999999999989,3,9,125.63000000000002,6,5.948232743870902e-05
Z2760948750,CC(=O)NCC1CN(CCO1)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,390.44400000000024,-0.2908999999999986,2,9,114.63000000000002,5,0.00018125623443418853
Z2760970495,COC1CC(N(C)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4)C51CCC5,,387.4840000000003,1.7599999999999993,1,8,85.53,6,2.238066436473822e-06
Z2760969094,O=S1(=O)CC[C@H]2CN(C[C@H]21)C=3N=CN=C4C3N=CN4CC(O)C5CCCO5,,393.4690000000002,-0.010499999999999732,1,9,110.44000000000003,4,0.0005826097141292846
Z1544608209,CC1=CN(C(=O)N(CC(=O)NC=2C=CC(=CC2)C(C)(C)C)C1=O)C3CC(O)C(CO)O3,,431.48900000000026,0.895319999999999,3,8,122.79,5,2.074657109676623e-05
Z2760976264,OCC1(CO)CC(C1)N2C=NC=3C(=NC=NC32)N4CC(O)(C4)C(F)F,,355.3450000000001,-0.051600000000000035,3,8,107.53,5,0.00024708091953492157
Z2760949355,CC1CC2CCCCC2N1C=3N=CN=C4C3N=CN4CC5(O)CCOC5,,357.45800000000025,2.1350999999999996,1,7,76.30000000000001,3,0.00034679467566016935
Z2760956898,COC1CCC2OCCN(C=3N=CN=C4C3N=CN4CC5(CO)CCOCC5)C2C1,,417.5100000000004,1.3880999999999997,1,9,94.76000000000002,5,1.3032924577101967e-05
Z2760971074,OCC(CN1C=NC2=C(N=CN=C21)N3CCCCC3C4CCCC4O)C5CCOC5,,415.53800000000024,1.9912,2,8,96.53,6,1.1498445872586854e-06
Z2760969724,OCC1(CN2C=NC3=C(N=CN=C32)N4CCCC54CCOC5)CCOCC1,,373.4570000000003,1.3746999999999998,1,8,85.53,4,0.000139176594051678
Z666561866,N#CC1=CN(CCCN2CCC=3C=CC=CC3C2)C(=O)NC1=O,,310.357,0.8566799999999999,1,5,81.88999999999999,4,0.0006347456674296065
Z226861792,CCN1C=C(C#N)C(=O)N(CCC=2C=CN=CC2)C1=O,,270.292,0.5392800000000002,0,6,80.68,4,0.0013558023795731673
Z384988750,CC1(C)NC(=O)N(CCCN2C(=O)C(C#N)=CN(C2=O)C3CC3)C1=O,,345.35900000000015,-0.06292000000000075,1,7,117.19999999999999,5,0.0001817542513726309
Z319144664,CCNC(=O)CN1CCN(CC2=CC(=O)N(C)C(=O)N2C)CC1,,323.3970000000001,-1.6622999999999954,1,7,79.58000000000001,5,0.003985140035412697
Z2865985250,CN1C=C(C=CC(=O)N2CCCCCC2)C(=O)N(C)C1=O,,291.35099999999994,0.49979999999999936,0,5,64.31,2,0.04338167466078934
Z666564728,N#CC1=CN(CC2CCN(C2)C=3C=CC=CC3)C(=O)NC1=O,,296.33,0.9347799999999999,1,5,81.88999999999999,3,0.003633107271040857
Z104442664,Cl.CN1C(=O)C(=C(N)N(C)C1=O)N2CCNCC2,,275.74000000000007,-1.502399999999998,2,7,85.28999999999999,1,5.220159480103665
Z56786767,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N2C=C(F)C(=O)NC2=O,,388.3040000000001,-1.0003999999999988,1,10,142.98999999999998,5,0.00030199452140206614
Z1779548012,CCC1(CCC1)C(=O)NC=2N=CN=C3C2C(C)=C(C)N3CC4CCCO4,,356.4700000000002,3.7459400000000027,1,5,69.04,5,1.240871432029266e-06
Z511654116,COCC(C)N(C)C(=O)CN1C=CC(=O)N(C)C1=O,,269.301,-0.9596999999999982,0,6,73.53999999999999,5,0.0024207100101376155
Z2760968953,CO[C@H]1C[C@@H](CN(C)C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4)N(C)C1,,404.51500000000027,0.6266000000000012,1,9,88.77,8,3.0030573805937253e-07
Z2760951661,CCN1CCCC1CN(C)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,374.48900000000026,1.2882999999999993,1,8,79.54,6,5.607099534291843e-06
Z2760968928,CN1CCC2OCCN(C=3N=CN=C4C3N=CN4CC5(O)CCOCC5)C2C1,,388.4720000000003,0.2771000000000001,1,9,88.77000000000001,3,0.0030174516609678455
Z2760967636,CC1CN(CC(O1)C2CC2)C=3N=CN=C4C3N=CN4CC5(O)CCOCC5,,373.4570000000002,1.3714999999999997,1,8,85.53,4,0.00013982415523884062
Z2760948963,CCN1CCC(C(C)C1)N(C)C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,374.4890000000002,1.1441999999999992,1,8,79.54,5,3.797705342475166e-05
Z2760949293,CCOC1CC(N(C)C=2N=CN=C3C2N=CN3CC4(O)CCOC4C)C1(C)C,,389.5000000000002,2.0059999999999993,1,8,85.53,6,1.5298451076969088e-06
Z2974688295,CC(C)(C)N1C=C(CNC2=NC=3C=CC=CC3N2)C(=O)NC1=O,,313.36100000000005,1.7799999999999998,3,5,95.57,3,0.0009917146856585
Z2760977058,CCC1COC(C)(C)CN1C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,375.4730000000002,1.5259999999999996,2,8,96.53,5,1.9864887626940165e-05
Z2760969048,OCC1(CN2C=NC3=C(N=CN=C32)N4CCOCC4CC(F)F)COC1,,369.37200000000007,0.6955999999999998,1,8,85.53,6,1.2940455717933098e-05
Z2760968811,COC[C@@H]1C[C@H](CN1C=2N=CN=C3C2N=CN3CC4(O)CCOCC4)OC,,377.4450000000003,0.6078999999999994,1,9,94.76,6,1.1780335973996134e-05
Z2760969018,NC(=O)[C@@H]1C[C@@H](F)CN1C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4,,378.40800000000024,-0.12659999999999982,2,8,119.39000000000001,6,2.8005846836564255e-05
Z2760968730,O=C1CN(CN1CC(F)(F)F)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,400.3610000000002,0.30059999999999965,2,8,107.61000000000001,5,7.536601723946048e-05
Z2760955377,COC(C)(C)CN(C)C=1N=CN=C2C1N=CN2C3CC(CO)(CO)C3,,349.43500000000023,0.9933999999999996,2,8,96.53,7,1.9224161332889593e-06
Z2760968901,COCC1CN(CC(C)(C)O1)C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4,,405.49900000000025,1.1014999999999993,1,9,94.76000000000002,7,7.540341016335249e-07
Z2760963285,OCC1(CO)CC(C1)N2C=NC=3C(=NC=NC32)N4CCC(CC4)C5CCCO5,,387.4840000000003,1.5276,2,8,96.53,5,1.7229987973558284e-05
Z2760955962,CC(=O)N1CCC(CN(C)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4)C1,,388.47200000000026,0.6707999999999994,1,8,96.61000000000001,6,9.216569906536388e-06
Z2760943600,OCC1(CN2C=NC3=C(N=CN=C32)N(CC4CC4)C5CCCCC5)COC1,,371.4850000000003,2.3843000000000005,1,7,76.3,7,2.2533325087637513e-07
Z2760943306,NC(=O)CCC1CCCN(C1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,388.4720000000002,0.6140999999999992,3,8,130.39000000000001,7,1.547427538771493e-06
Z2760942310,O=C(CN(C=1N=CN=C2C1N=CN2CC(CO)C3CCOC3)C4CC4)NC5CC5,,400.4830000000003,0.7186999999999999,2,8,105.4,9,4.638830303463445e-08
Z2760947351,CCN(C=1N=CN=C2C1N=CN2CC3(O)CCOC3)C(C)CS(=O)(=O)CC,,397.5010000000002,0.6271999999999998,1,9,110.44,8,2.415772457711564e-07
Z2760950320,O=C1CC2(CN1)CCCN(C2)C=3N=CN=C4C3N=CN4CC(CO)C5CCOC5,,400.48300000000023,0.5777999999999999,2,8,105.4,5,5.190097130407562e-05
Z2760938437,CC1(C)CC2CC(C)(CN2C=3N=CN=C4C3N=CN4CC5(CO)COC5)C1,,371.48500000000024,2.2401999999999997,1,7,76.30000000000001,4,4.609016706139148e-05
Z2760966931,O=C1CC2(CCN(C2)C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5)CN1,,372.4290000000002,-0.15140000000000015,3,8,116.4,4,0.0011401597118621183
Z2760973376,CCN(C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3)C4CCOC(C)(C)C4,,403.52700000000027,2.3993,1,8,85.53000000000002,6,7.332738520498522e-07
Z2760975203,CC1(CC(F)(F)F)CN(C1)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,385.39000000000027,2.1464999999999996,1,7,76.30000000000001,4,4.4914590196436256e-05
Z2760961535,CC(=O)NC1CCC(CC1)N(C)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,402.4990000000002,1.0156999999999996,3,8,116.4,6,4.886298630126559e-06
Z2760940404,OC1(CN2C=NC3=C(N=CN=C32)N4CCN(CC5CCOC5)CC4)CCOCC1,,402.4990000000004,0.5263000000000015,1,9,88.77,5,5.903125354873191e-05
Z2760960997,CC(=O)NCCN(C=1N=CN=C2C1N=CN2CC3(O)CCOC3C)C(C)C,,376.4610000000002,0.7171000000000001,2,8,105.4,7,1.859896561532578e-06
Z2760941425,NC(=O)CC1CCCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,360.41800000000023,0.21199999999999908,2,8,119.39000000000001,5,0.00011596177980888822
Z2760947151,CN(CCN1CCCC1=O)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,374.4450000000003,0.4263999999999992,1,8,96.61000000000001,6,1.54716643765495e-05
Z2760963608,OCCN(CC1CCCCC1)C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,375.4730000000002,1.3566999999999996,2,8,96.53,7,8.409014718787351e-07
Z3292798294,CN1C=NC=2C(=O)N(C=NC21)CC(O)C3CCC3,,248.28599999999994,0.29099999999999926,1,6,72.94,3,0.017402395392801372
Z2760964372,CC(C)CN1CCN(C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4)C(C)C1=O,,416.52600000000035,1.3084999999999996,1,8,96.61000000000001,6,2.62522127838995e-06
Z4169810948,CC=1C(=CC=C2CCCC12)CNCC3=CN(C(=O)NC3=O)C(C)(C)C,,341.45500000000015,2.37852,2,4,66.89,4,7.055127660092448e-05
Z2760974986,CCOCC1CCCCN1C=2N=CN=C3C2N=CN3CC4(CO)COC4,,361.44600000000025,1.2306,1,8,85.53,7,1.187463373321134e-06
Z2760964833,CC(O)CN1CCN(C=2N=CN=C3C2N=CN3CC4(CO)COC4)C(C)C1,,376.46100000000024,-0.2734999999999992,2,9,99.77000000000001,6,4.648863467008881e-05
Z335081646,CC1CCN(C(=O)CN2C(=O)C(F)=CN(C2=O)C3CCCO3)C=4C=CC=CC4S1,,419.4780000000002,2.3755999999999986,0,7,73.54,3,0.0001057006331359868
Z2974687803,CC(C)(C)N1C=C(CNC=2C=CN=C3C=CN=CC23)C(=O)NC1=O,,325.37200000000007,1.8468999999999998,2,6,92.66999999999999,3,0.0007038932115882613
Z1349594474,CN1C=C(C(=O)N(CC(F)(F)F)C2CCC2)C(=O)NC1=O,,305.256,0.6306,1,4,75.17,3,0.005620552503143204
Z3290436454,CCCN(C)C(=O)N1CC(C1)N2C=C(C#N)C(=O)NC2=O,,291.311,-0.2732199999999995,1,5,102.19999999999999,3,0.016716959259038985
Z2760959604,CC(C#N)CN(C1=NC=NC2=C1N=CN2CC3(O)CCOC3)C4CC4,,342.4030000000002,1.1061799999999995,1,8,100.09,6,7.947042967560466e-06
Z2760960144,CC(C)C(=O)NCCN(C)C=1N=CN=C2C1N=CN2C3CC(CO)(CO)C3,,376.4610000000002,0.3405999999999999,3,8,116.4,8,5.843644552561579e-07
Z2760952659,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N(C)CC(O)CN4CCOCC4,,406.4870000000003,-0.5044999999999986,2,10,109.0,7,7.322548566975927e-06
Z2760963793,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CCOC(COCC5CC5)C4,,403.48300000000035,0.998,1,9,94.76,7,8.972854826159377e-07
Z2760946703,CC(O)CN1CCN(CC1C)C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,376.46100000000024,-0.13099999999999934,2,9,99.77000000000001,5,0.00020776471449343716
Z2760959682,CN(CC(C)(CO)CO)C=1N=CN=C2C1N=CN2CC3(O)CCOC3,,351.4070000000002,-0.5952000000000002,3,9,116.76000000000002,7,1.6576888196185415e-05
Z2760964335,CC1CCN(CC21CCCCC2)C=3N=CN=C4C3N=CN4CC5(CO)CCOCC5,,413.56600000000026,3.4121000000000024,1,7,76.30000000000001,4,5.140585979927298e-06
Z2760975846,NC(=O)CC1COCCN1C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,376.4170000000002,-0.7871999999999992,3,9,139.62000000000003,6,6.578090272489167e-05
Z2760953312,OC1(CN2C=NC3=C(N=CN=C32)N4CCC5(O)CCCCC5C4)CCOCC1,,387.4840000000003,1.4991999999999999,2,8,96.53,3,0.0005422217999122645
Z2760953300,OCC1(CO)CC(C1)N2C=NC=3C(=NC=NC32)N4CCC5(O)CCCCC5C4,,387.4840000000003,1.2635999999999996,3,8,107.53,4,0.0001388688932544453
Z2760963880,CC(=O)NC(C)C1CCN(CC1)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,402.4990000000002,0.8731999999999993,3,8,116.4,6,6.008346988725585e-06
Z2760938911,O=C(NC1CC1)C2CCCN2C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,,386.45600000000024,0.3795999999999994,3,8,116.4,6,1.484310823850321e-05
Z2760947086,CCC1CN(CCN1CCOC)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,404.51500000000027,0.9147999999999996,1,9,88.77000000000001,7,1.0864196961544285e-06
Z2870725085,CC(C)C1CCN(CC1)C(=O)NCC2=CN(C(=O)NC2=O)C3CC3,,334.42000000000013,1.4490999999999996,2,4,87.19999999999999,4,0.00022220572420661802
Z2870726182,CCN(C(=O)NCC1=CN(C(=O)NC1=O)C2CC2)C3CCCCC3,,334.4200000000002,1.7356999999999991,2,4,87.19999999999999,5,2.6680701407631726e-05
Z3141239617,CC(C)N1C=C(CNC(=O)N2CCCC(C2)C3CC3)C(=O)NC1=O,,334.4200000000001,1.4490999999999998,2,4,87.19999999999999,4,0.000222205724206618
Z2760959029,CCC1CCC(C)N1C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,,345.4470000000002,2.1334999999999997,1,7,76.30000000000001,5,1.3203985096018345e-05
Z144329240,O=C(CN1C=CC(=O)NC1=O)N2CCCCC2,,237.2589999999999,-0.45089999999999963,1,4,75.17,2,0.30427333568942544
Z2760962899,CC1CN(CC(C)(C)O)CCN1C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4,,418.54200000000026,0.7527000000000001,2,9,99.77000000000001,7,1.164012503075607e-06
Z2760963831,CC(C)CC(CO)N(C)C=1N=CN=C2C1N=CN2CC3(O)CCOCC3,,363.4620000000003,1.2109999999999996,2,8,96.53,7,1.1936709151451122e-06
Z2760971405,CC1CC(CCN1C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4)C(F)(F)F,,413.4440000000002,2.7826000000000013,1,7,76.30000000000001,4,1.2829977469663077e-05
Z2760944277,CC(C)CN(C=1N=CN=C2C1N=CN2CC3(O)CCOC3C)C4CCN(C)CC4,,402.5430000000003,1.9227999999999998,1,8,79.54,6,1.6085763488115646e-06
Z817034056,CC=1C=CC(=NN1)N2CCCC2CO,,193.25,0.7461199999999999,1,4,49.25,2,0.11706145089548091
Z1516474319,CC=1C=CC(C)=C(OCC(O)CN2C(=O)C(F)=CN(C2=O)C3CCCO3)C1C,,392.42700000000025,1.8232599999999999,1,7,82.69000000000001,6,2.004092119607126e-06
Z594160432,O=C(O)CN(C(=O)CN1C=CC(=O)NC1=O)C2CC2,,267.24100000000004,-1.3877999999999997,2,5,112.47,5,0.0036433667300890997
Z2695600718,COC(=O)C1(CN2C=CC(=O)N(C)C2=O)CC1,,238.24299999999997,-0.4998000000000007,0,6,70.3,3,0.054073882021690424
Z2760964357,OC1(CN2C=NC3=C(N=CN=C32)N4CCCC(C4)OCC5CC5)CCOC1,,373.4570000000003,1.3730999999999995,1,8,85.53,6,4.619279108162177e-06
Z3141239062,CC(C)N1C=C(CNC(=O)N2CCCC2(C)C)C(=O)NC1=O,,308.382,1.2015,2,4,87.19999999999999,3,0.002338705950816303
Z2760963014,NC(=O)C1C2CCCC2CN1C=3N=CN=C4C3N=CN4CC5(CO)COC5,,372.4290000000002,-0.07460000000000022,2,8,119.39000000000001,5,0.00015298247785942008
Z2760974342,"CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CC[C@@H]5OCC(=O)N[C@H]5C4 |&1:20,26,r|",,388.4280000000002,-0.5400999999999987,2,9,114.63,3,0.008045257125695796
Z2760974967,NC(=O)CN1CCN(CC1=O)C=2N=CN=C3C2N=CN3CC(O)C4CCCO4,,389.4160000000002,-1.499899999999996,2,9,139.7,6,0.00013638656499984298
Z2760968723,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CC(=O)N(CC(F)(F)F)C4,,400.36100000000016,0.5345999999999997,1,8,96.61,4,0.00029495486601719204
Z2925653880,CC1CCCN1C(=O)NCC2=CN(C(=O)NC2=O)C(C)(C)C,,308.38200000000006,0.9854999999999998,2,4,87.19999999999999,2,0.017581487681546836
Z2760934018,CN(CC(=O)NC1CC1)C=2N=CN=C3C2N=CN3CC4(CO)COC4,,346.39100000000025,-0.4499999999999995,2,8,105.4,7,1.4290334662503622e-05
Z107295650,O=C(CN1C(=O)C(F)=CN(C1=O)C2CCCO2)N3CCN(CC3)C(=O)C4=CC=CO4,,420.3970000000002,0.03570000000000184,0,8,106.99,4,0.0003570813830301876
Z1828661297,O=C1C(F)=CN(C(=O)N1CC(O)C2CCCCC2)C3CCCO3,,326.36800000000005,1.399299999999999,1,6,73.46000000000001,4,0.00027158574447351655
Z1551900487,NC=1N=C(Cl)N=C2C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F,,303.681,-0.34940000000000027,3,8,119.31000000000002,2,0.0959085711386778
Z1550648753,NC=1C=CN(C(=O)N1)[C@H]2CC[C@@H](CO)O2,,211.22099999999998,-0.5046000000000004,2,6,90.37,2,0.40072357611468146
Z594284196,NC(=O)C=1N=CN(N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,,244.20700000000002,-3.0114999999999994,4,8,143.72000000000003,3,1.2959842048683738
Z2204459563,OC[C@H]1O[C@H](C[C@@H]1O)N2C=NC3=C2N=CNC[C@H]3O,,268.27299999999997,-1.1797999999999997,4,8,112.13,2,0.60225215939067
Z2760944077,CCNC(=O)C1CCN(CC1)C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4,,402.49900000000025,0.8237999999999999,2,8,105.4,7,1.1745648654025008e-06
Z2760942055,CC(C)CCOC1CCN(CC1)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,403.5270000000002,2.399300000000001,1,8,85.53,7,1.334339058171365e-07
Z1220155161,CC1CCN(CC1)C(=O)C2CCN(CC2)C(=O)C3=CN(C)C(=O)N(C)C3=O,,376.4570000000001,0.19470000000000143,0,6,84.62,2,0.01955694331632259
Z2760949448,CCN1CCC(CC1C)N(C)C=2N=CN=C3C2N=CN3CC(CO)C4CCOC4,,402.54300000000023,1.7802999999999993,1,8,79.54,7,3.5992886665655777e-07
Z1744136164,CCC1(O)CCN(C1)C=2N=CN=C3NC=CC23,,232.28700000000003,1.3091000000000002,2,4,65.03999999999999,2,0.03333285438378563
Z2760952206,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N4CC(C4)OCC(=O)N(C)C,,390.44400000000024,-0.3403999999999985,1,9,105.83999999999999,6,3.4373040784341695e-05
Z94558629,O=C(CN1C(=O)C(F)=CN(C1=O)C2CCCO2)NC=3C=CC=C(I)C3,,459.21500000000003,1.7013999999999998,1,6,82.33,4,3.273565730396809e-05
Z3856732661,CN1C=C(C(=O)NC2CN(C)CCN(C)C2)C(=O)NC1=O,,295.34299999999996,-1.9507999999999965,2,6,90.44,2,1.3726634883797753
Z2760963619,CC(C)CC1C(=O)NCCN1C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,388.4720000000002,0.4830999999999997,3,8,116.4,6,1.2476142355436259e-05
Z2760974681,CC(C)C1N(CC21CCCCC2)C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,,399.53900000000016,2.9273000000000016,2,7,87.30000000000001,5,2.2305829502379757e-06
Z2760955364,O=C1CN(C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4)C5CCCCC5N1,,386.45600000000024,0.37959999999999955,3,8,116.4,4,0.00044825470260981065
Z2760974143,CN1C(=O)N[C@@H]2CN(CC[C@@H]21)C=3N=CN=C4C3N=CN4CC5(CO)CCOCC5,,401.4710000000003,0.2177000000000009,2,8,108.64000000000001,4,0.00045450951532037
Z2998966221,CC(C)(C)N1C=C(CNCC2(O)CCC2)C(=O)NC1=O,,281.356,0.29619999999999985,3,5,87.12,4,0.0024747024087680724
Z2760972084,COCCC1COCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4C,,377.4450000000002,0.6078999999999994,1,9,94.76000000000002,6,1.1780335973996132e-05
Z2760936584,CCNC(=O)CN1CCN(CC1)C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4,,417.5140000000003,-0.1264999999999974,2,9,108.64000000000001,7,3.7319794421661783e-06
Z2760956722,COCCN1CCN(CC1=O)C=2N=CN=C3C2N=CN3CC4(CO)COC4,,376.4170000000002,-0.8697999999999975,1,9,105.84,7,1.5878805501602874e-05
Z2760941182,CC(=O)NCC1CCCN(C1)C=2N=CN=C3C2N=CN3CC4(CO)COC4,,374.4450000000002,0.18770000000000003,2,8,105.4,6,2.255163510154596e-05
Z2760969550,CC(C)N(CCOCCO)C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3,,393.48800000000034,0.8390999999999993,2,9,105.76000000000002,10,7.657956453731385e-09
Z2760944204,COCCN(CC(=O)N(C)C)C=1N=CN=C2C1N=CN2CC3(CO)CCOCC3,,406.4870000000003,0.15640000000000187,1,9,105.84,9,8.341713329245913e-08
Z2760935449,O=C1NC(=O)C2(CCN(CC2)C=3N=CN=C4C3N=CN4CC5(CO)COC5)N1,,387.4000000000002,-0.9863999999999995,3,9,134.5,4,0.002504445679165544
Z2760952983,CCN1CCC2CCC(C1)N2C=3N=CN=C4C3N=CN4CC5(CO)COC5,,372.47300000000024,0.8981999999999992,1,8,79.54,5,5.554643576252081e-05
Z2760948318,CC1OCCC1(O)CN2C=NC=3C(=NC=NC32)N(C)CC4CCS(=O)(=O)C4,,395.48500000000024,0.2371000000000001,1,9,110.44,5,7.229529200022636e-05
Z2760943713,CC(C)C1C(=O)NCCN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,360.41800000000023,-0.061499999999999444,2,8,105.4,4,0.0011496347225982805
Z2760938912,O=C(NC1CC1)C2CCCN2C=3N=CN=C4C3N=CN4CC(O)C5CCCO5,,386.45600000000024,0.613599999999999,2,8,105.4,6,1.0570726940281925e-05
Z2760969804,OC1CCCC1C2COCCN2C=3N=CN=C4C3N=CN4CC5(O)CCOC5,,389.4560000000002,0.3438999999999997,2,9,105.76000000000002,4,0.0004535385413961676
Z2760955354,O=C1CN(C=2N=CN=C3C2N=CN3CC4(O)CCOCC4)C5CCCCC5N1,,386.45600000000024,0.6151999999999997,2,8,105.4,3,0.001750236975122203
Z2760976396,CN1C(=O)NCC21CCN(CC2)C=3N=CN=C4C3N=CN4CC5(O)CCOCC5,,401.47100000000023,0.3617999999999997,2,8,108.64000000000001,3,0.0020265623957743655
Z2760944761,N#CCCN(CC1CCOC1)C=2N=CN=C3C2N=CN3CC4(CO)CCOCC4,,400.4830000000003,1.3719799999999995,1,9,109.32000000000002,8,8.04122261812571e-08
Z2760969696,OC[C@@H]1C[C@H](F)CN1C=2N=CN=C3C2N=CN3CC4(O)CCOC4,,337.3550000000002,-0.11319999999999997,2,8,96.53,4,0.0018223095506448156
Z2760976981,OC1(CN2C=NC3=C(N=CN=C32)N4C5CCCC4CC(F)(F)C5)CCOCC1,,393.4380000000002,2.524400000000001,1,7,76.3,3,0.00012983407964650416
Z2760977069,CCC1COC(C)(C)CN1C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,375.47300000000024,1.7615999999999996,1,8,85.53,4,7.756362761816377e-05
Z2760977402,CCC1C(=O)N(C)CCN1C=2N=CN=C3C2N=CN3CC4(CO)COC4,,360.41800000000023,-0.10780000000000012,1,8,96.61000000000001,5,0.00021700456621988445
Z2760975177,CC(C)N1CCC(C1)N(C)C=2N=CN=C3C2N=CN3CC4(O)CCOCC4,,374.48900000000026,1.286699999999999,1,8,79.54,5,3.088490469572022e-05
Z2760965290,CC1(C)CN(CC2(CCOC2)O1)C=3N=CN=C4C3N=CN4CC5(CO)COC5,,389.4560000000002,0.6095000000000002,1,9,94.76000000000002,4,0.0003085220433280461
Z2760946602,CC(C(C)S(C)(=O)=O)N(C)C=1N=CN=C2C1N=CN2CC3(CO)COC3,,383.4740000000002,0.09299999999999958,1,9,110.44000000000003,7,3.3959956368439735e-06
Z2760974090,OCC1CC2CCC1N2C=3N=CN=C4C3N=CN4C5CC(CO)(CO)C5,,359.43000000000023,0.4817999999999994,3,8,107.53,5,0.00010875126637616225
Z2760948961,CCN1CCC(C(C)C1)N(C)C=2N=CN=C3C2N=CN3C4CC(CO)(CO)C4,,388.5160000000002,1.2986999999999993,2,8,90.54,6,4.690171342630617e-06
